record_num,year,date,month,day,month_name,latitude,longitude,weather_disturbance,barangay,location,flood_depth_text,remarks,flood_depth_cm,flood_severity,flood,is_typhoon,is_itcz,is_sw_monsoon,is_ne_monsoon,is_easterlies,is_thunderstorm,is_lpa,precipitation,temperature,humidity,wind_speed,wind_direction,temp_max,temp_min,nearest_station,distance_to_nearest_km,temp_range,station_key,station_lat,station_lon,elevation,is_monsoon_season,precip_3day_sum,precip_7day_sum,precip_3day_avg,precip_7day_avg,precip_max_3day,precip_max_7day,precip_lag1,precip_lag2,rain_streak,humidity_3day_avg,humidity_lag1,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,heat_index,barangay_clean,barangay_encoded
47.0,2022,2022-09-10,9,10,SEPTEMBER,14.48,121.02,Localized Thunderstorms,MERVILLE,SITION CATMEL,LEVEL,TYPE OF VEHICLE PASSABLE TO ANY,48,2,1,1,0,0,0,0,1,0,34.00502718359341,27.445782376662752,87.89657696706374,1.972616242471242,241.83191501797077,29.872854522843788,25.018710230481723,naia,3.19974792175677,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.123903230916188,312.5155485456562,97.58325102832492,,1,28.540993457357906,merville,6
48.0,2022,2022-09-10,9,10,SEPTEMBER,14.49794153,121.0332297,Localized Thunderstorms,MERVILLE,EDISON FOURTH ESTATE,LEVEL,TYPE OF VEHICLE,48,2,1,1,0,0,0,0,1,0,33.8111607649485,27.44866750667091,87.89451828547709,1.9664316954631673,241.10537953386378,29.87599656293787,25.021338450403952,naia,3.156565682968041,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.125874080770668,312.0200945843432,97.44106912138083,,1,28.54411334590323,merville,6
49.0,2022,2022-09-10,9,10,SEPTEMBER,14.46120376,121.0309414,Localized Thunderstorms,ANTONIO,ELEMTARY SCHOOL FOURTH,LEVEL,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,1,0,0,0,0,1,0,32.509488471967934,27.48312185502397,87.82458715929867,1.9379218263471487,234.5830084978941,29.928256477534198,25.037987232513743,naia,5.598482147196611,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.13693830766179,308.42490019202114,96.51601435627646,,1,28.580187149685838,antonio,0
50.0,2022,2022-09-10,9,10,SEPTEMBER,14.4610362,121.0272668,Localized Thunderstorms,ANTONIO,ESTATE BRIDGE SOUTHBOUND FOURTH,LEVEL,SUBSIDED,48,2,1,1,0,0,0,0,1,0,32.61408631673607,27.481797411157544,87.82483414822089,1.941458962757564,234.94968905735277,29.927040968534676,25.036553853780404,naia,5.426700480752506,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.135842997299175,308.69948052388594,96.59701230257164,,1,28.578736710587943,antonio,0
51.0,2022,2022-09-10,9,10,SEPTEMBER,14.46109681,121.0273484,Localized Thunderstorms,ANTONIO,ESTATE BRIDGE NORTHBOUND LUPANG,LEVEL,PASSABLE TO ANY TYPE OF VEHICLE,48,2,1,1,0,0,0,0,1,0,32.61518753761099,27.481739923696537,87.824998732153,1.9414586287140279,234.95829630943555,29.926938203790165,25.036541643602913,naia,5.424605762686696,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.13583773956007,308.70293618837735,96.59771054348525,,1,28.578677771850177,antonio,0
52.0,2022,2022-09-10,9,10,SEPTEMBER,14.46223953,121.0317587,Localized Thunderstorms,ANTONIO,HINIRANG AREA2 MA. SUSAFE ST,LEVEL,PASSABLE TO ANY TYPE OF VEHICLE PASSABLE TO ANY,48,2,1,1,0,0,0,0,1,0,32.53668343694916,27.482126994175715,87.82707130285132,1.9382801423609188,234.74925763578628,29.926596393009646,25.037657595341784,naia,5.544917747687151,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.136747270714853,308.50487212118554,96.53481492876682,,1,28.57915766650107,antonio,0
53.0,2022,2022-09-10,9,10,SEPTEMBER,14.47293107,121.0203284,Localized Thunderstorms,ANTONIO,VALLEY 1 PASCUAL,LEVEL,TYPE OF VEHICLE PASSABLE TO ANY,48,2,1,1,0,0,0,0,1,0,33.54748168840404,27.458777133717778,87.86870780669493,1.9633575255399727,239.44291240548154,29.89305036315367,25.024503904281893,naia,3.910412952333967,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.127672646918036,311.2603690748171,97.26817792503078,,1,28.554559995375477,antonio,0
55.0,2022,2022-09-10,9,10,SEPTEMBER,14.46621612,121.0256832,Localized Thunderstorms,ANTONIO,VILLAGE,LEVEL,TYPE OF VEHICLE PASSABLE TO ANY,48,2,1,1,0,0,0,0,1,0,32.9635789808071,27.47319488442048,87.84119862193438,1.9496731368642652,236.63024133798086,29.914348920231742,25.032040848609217,naia,4.836342466280265,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.132783686214907,309.66558876292186,96.85094468825012,,1,28.569701225768597,antonio,0
56.0,2022,2022-09-10,9,10,SEPTEMBER,14.47391824,121.0247116,Localized Thunderstorms,ANTONIO,VALLEY 3,LEVEL,TYPE OF VEHICLE NOT PASSABLE TO,48,2,1,1,0,0,0,0,1,0,33.45465475871431,27.46022104164721,87.86748974400973,1.9604501369982361,239.08822526033416,29.89468386889445,25.025758214399975,naia,4.041443762635297,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.12860690745176,311.01964206677934,97.1994095237028,,1,28.556116489127735,antonio,0
57.0,2022,2022-09-10,9,10,SEPTEMBER,14.49993154,121.0092085,Localized Thunderstorms,STO NIÑO,SITIO LIBJO HALIK ALON ST.,LEVEL,LIGHT VEHICLE NOT PASSABLE TO,94,3,1,1,0,0,0,0,1,0,35.37842191291286,27.404160034108116,87.98996424901685,1.9981499392456765,249.28811699795185,29.806827362590774,25.001492705625466,naia,0.715127051973438,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.112910616755094,316.23380165002555,98.4898878250031,,1,28.497647326243257,sto niño,9
58.0,2022,2022-09-10,9,10,SEPTEMBER,14.49840891,121.0058436,Localized Thunderstorms,STO NIÑO,KAINGIN ROAD AREA 1 KENKO,LEVEL,ALL TYPES OF VEHICLES NOT PASSABLE TO,48,2,1,1,0,0,0,0,1,0,35.38073518517362,27.404136503096804,87.98994828316678,1.9982331365566248,249.29559852191898,29.80681238205377,25.00146062413984,naia,0.7093568293635645,,,,,,,99.5,126.00000000000001,33.166666666666664,18.000000000000004,47.0,47.0,17.0,47.0,3,82.33333333333333,83.0,24.112885536523308,316.2393392956638,98.49154580495924,,1,28.497621025244726,sto niño,9
59.0,2022,2022-10-19,10,19,SEPTEMBER,14.50275701,121.0125066,Localized,MOONWALK,EXTENSION Fourth Estate,LEVEL,LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,16.111053551172805,28.587885359888425,83.04643075798349,1.9971889030401757,60.713827995209805,31.979681004039794,25.19608971573706,naia,0.8624015947844429,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.74121842057144,235.828997446361,81.1817230674405,,0,29.670664032335722,moonwalk,7
60.0,2022,2022-10-19,10,19,October,14.46109681,121.0273484,Localized,ANTONIO,"Main Road Sunrise, Infornt of",Level,NOT PASSABLE TO LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,18.644731170889504,28.39165657532241,83.80416529766846,1.9414586287140279,75.51657762083728,31.654979617019315,25.128333533625504,naia,5.424605762686696,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.793390807129548,249.55281178725053,84.54493526071559,,0,29.474597660071545,antonio,0
61.0,2022,2022-10-19,10,19,October,14.4628343,121.0340127,Localized,ANTONIO,Brgy Hall Area 2 Lupang Hinirang,Level,NOT PASSABLE TO LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,18.921518882380074,28.379573636764007,83.85175442600637,1.93635112142851,76.96062343885133,31.635712090516986,25.123435183011022,naia,5.621036263250062,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.796770393046998,250.86772068051397,84.90602254985966,,0,29.462549032675017,antonio,0
63.0,2022,2022-10-19,10,19,October,14.4695062,121.0240106,Localized,ANTONIO,San Antonio Evacom,Level,NOT PASSABLE TO LIGHT VEHICLE,20,1,1,0,0,0,0,0,0,0,17.972317592850484,28.437106997137846,83.62799956051174,1.9555541434932455,71.7106758401145,31.729672310509095,25.144541683766597,naia,4.428745274455938,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.781383714588692,246.11560942242608,83.68986410761983,,0,29.519993240931665,antonio,0
64.0,2022,2022-10-19,10,19,October,14.47513822,121.0011419,Localized,DIONISIO,Intersection,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,17.071854916148343,28.489292648165005,83.4247382254982,1.973520206336548,66.77458107031183,31.814661507325276,25.163923789004727,naia,3.310004162070957,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.76711781402776,241.4608708613017,82.45814801904727,,0,29.572090077758403,dionisio,2
65.0,2022,2022-10-19,10,19,October,14.47868124,120.9983019,Localized,DIONISIO,PNHS Footbridge Infront of PERU,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,16.884297915394317,28.503817941439266,83.36864895538879,1.977645604038423,65.6788108861495,31.838696578586486,25.16893930429204,naia,2.9752952163678863,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.76324791848163,240.42877390891096,82.20281946814596,,0,29.58660334719612,dionisio,2
66.0,2022,2022-10-19,10,19,October,14.46917885,121.0112578,Localized,SAN ISIDRO,Base GREENHEIGHTS,Level,SUBSIDED,48,2,1,0,0,0,0,0,0,0,17.545880051318438,28.458479606263715,83.54430952971498,1.9637121380882925,69.43487769288652,31.764132929075007,25.15282628345242,naia,4.011411521080157,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.77544028970777,243.97007480531957,83.10580861185204,,0,29.541317871277087,san isidro,8
67.0,2022,2022-10-19,10,19,October,14.46784745,121.0142414,Localized,SAN ISIDRO,ENTRANCE,Level,SUBSIDED,48,2,1,0,0,0,0,0,0,0,17.703902157316243,28.44862909830307,83.58258481487373,1.9604866778735157,70.31392382098005,31.74801861434915,25.149239582256985,naia,4.223273823194842,,,,,,,29.0,31.05000000000001,9.666666666666666,4.435714285714288,16.0,16.0,10.0,3.0,4,79.33333333333333,77.0,23.77809954475801,244.79100530046514,83.31841533518138,,0,29.53148172274396,san isidro,8
68.0,2022,2022-10-29,10,29,October,14.46833371,121.0020815,Surface Windflow,SAN ISIDRO,SAV 12 CANAYNAY,Level,NOT PASSABLE TO LIGHT VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,174.22054797563442,25.807995495647635,92.87938265443579,6.892381976819282,322.2390226128377,27.405753821169938,24.21023717012534,naia,4.053947049027114,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.97030689184212,479.8191125871784,133.32527782239885,,1,26.86953448118934,san isidro,8
69.0,2022,2022-10-29,10,29,October,14.47513822,121.0011419,STS PAENG,DIONISIO,AVE. IN FRONT OF SAN ANTONIO,Level,TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,175.1593433803592,25.82989165462072,92.90403582668178,6.920560619009644,321.69895290199287,27.405402111420987,24.254381197820454,naia,3.310004162070957,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.99701179680192,480.4429038722501,133.5764161677842,,1,26.894263977779488,dionisio,2
70.0,2022,2022-10-29,10,29,October,14.48719596,120.9873111,STS PAENG,DIONISIO,DE PADUA TRAMO 1 DIAMOND ST.,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,175.70713330671762,25.839969399004282,92.90345795531222,6.941082092977497,321.42918572488526,27.40823461984496,24.271704178163606,naia,2.704311680398423,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,24.006225106269486,480.72836236679706,133.70876010628825,,1,26.905334407737858,dionisio,2
71.0,2022,2022-10-29,10,29,October,14.47279777,120.9980289,STS PAENG,DIONISIO,BERNABE PHASE 3 PNHS MAIN SAN,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,174.74699610190734,25.819466340539112,92.88872823968708,6.909404795943076,321.9497477895119,27.406465932844565,24.232466748233662,naia,3.620433130547814,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.983373922000855,480.14605701062345,133.4619947162938,,1,26.882396434184848,dionisio,2
72.0,2022,2022-10-29,10,29,October,14.47868124,120.9983019,STS PAENG,DIONISIO,"DIONISIO (NORTHBOUND) PASCOR DRIVE,",Level,PASSABLE TO ANY TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,175.55753826449947,25.83889845686076,92.91293700253618,6.932936812115269,321.4745958215551,27.40556874119267,24.272228172528852,naia,2.9752952163678863,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,24.007679445372332,480.69872097465526,133.68133480989758,,1,26.904403879835286,dionisio,2
73.0,2022,2022-10-29,10,29,October,14.48,121.02,STS PAENG,STO NIÑO,"SITIO LIBJO SAVTODA TERMINAL, SAN",Level,TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,175.22130408627982,25.8343613933845,92.9224327252978,6.917848727413726,321.6124654658316,27.401974376105528,24.266748410663475,naia,3.19974792175677,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,24.00591708577802,480.5707193460466,133.60861607408737,,1,26.899661053883506,sto niño,9
74.0,2022,2022-10-29,10,29,October,14.46565005,121.0206849,STS PAENG,ANTONIO,VICENTE FERRER ST. VALLEY 1 SAN VICENTE,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,173.35671669852684,25.792211904697357,92.88089492691766,6.859857022346863,322.662606855924,27.40116511515997,24.18325869423475,naia,4.66873485470818,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.956037238529902,479.36789299884794,133.11626988804343,,1,26.85221201825884,antonio,0
75.0,2022,2022-10-29,10,29,October,14.46521569,121.0199061,STS PAENG,ANTONIO,ST. COR SAN ANTONIO AVE. NUESTRA SEÑORA DE LA,Level,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,173.34799726536215,25.79185309006491,92.87980408589455,6.859830259063277,322.67023597319275,27.401343353559348,24.182362826570476,naia,4.683826125043386,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.95542262017403,479.3576180983996,133.11312814746756,,1,26.85178883909199,antonio,0
76.0,2022,2022-10-29,10,29,October,14.4658054,121.0188268,STS PAENG,ANTONIO,PAZ ST VALLEY 1 BANNER AVE. COR FAME ST,Level Below,PASSABLE TO ANY TYPE OF VEHICLE,20,1,1,0,0,0,0,0,0,0,173.48832069921582,25.79477364125405,92.88153567848701,6.864574686133002,322.59543299497994,27.401687345069895,24.187859937438205,naia,4.582690955256161,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.958581882786344,479.44128028289947,133.14895375954538,,1,26.855046659206614,antonio,0
77.0,2022,2022-10-29,10,29,October,14.46218759,121.031898,STS PAENG,ANTONIO,"AREA 2 FOURTH ESTATE LOWER BRGY,",Level Below,NOT PASSABLE TO LIGHT VEHICLE,48,2,1,0,0,0,0,0,0,0,172.04936625457384,25.76597729890907,92.87016960770194,6.814180512940259,323.34312910945033,27.396862467108374,24.135092130709772,naia,5.557708484900847,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.928906818578835,478.6135615197336,132.78694561622464,,1,26.823073901889977,antonio,0
78.0,2022,2022-10-29,10,29,October,14.46953007,121.0240237,STS PAENG,ANTONIO,"VALLEY 1 CREEKDRIVE 2,",Level,NOT PASSABLE TO LIGHT VEHICLE NOT PASSABLE TO,48,2,1,0,0,0,0,0,0,0,173.60751597598397,25.798502982015396,92.88992900616053,6.866717593462456,322.5109053794304,27.400574178101568,24.196431785929224,naia,4.427060871211338,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.96421110464631,479.54803812104524,133.1858213678355,,1,26.859368093155567,antonio,0
79.0,2022,2022-10-29,10,29,October,14.47154581,121.0299704,STS PAENG,ANTONIO,VALLEY 8 SCHOLASTIC,Level,LIGHT VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,173.2831750235729,25.79253535826291,92.89026732232618,6.854568079052577,322.6706434637912,27.398897856819318,24.186172859706502,naia,4.578491113114401,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.958755043495916,479.3770765789631,133.10705797303527,,1,26.852812540838826,antonio,0
80.0,2022,2022-10-29,10,29,October,14.47177702,121.0238514,STS PAENG,ANTONIO,ST. VALLEY 1 GAWAD,Level,TYPE OF VEHICLE NOT PASSABLE TO,48,2,1,0,0,0,0,0,0,0,173.89799106891448,25.804969701052546,92.8958480433919,6.875902307956903,322.3489822712955,27.400812300495605,24.20912710160949,naia,4.198861224376031,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.971745441133095,479.73300747244645,133.2620992559194,,1,26.86663603673526,antonio,0
81.0,2022,2022-10-29,10,29,October,14.48,121.02,STS PAENG,MOONWALK,KALINGA AYA,Level,LIGHT VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,175.22130408627982,25.8343613933845,92.9224327252978,6.917848727413726,321.6124654658316,27.401974376105528,24.266748410663475,naia,3.19974792175677,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,24.00591708577802,480.5707193460466,133.60861607408737,,1,26.899661053883506,moonwalk,7
82.0,2022,2022-10-29,10,29,October,14.49452415,121.0044093,STS PAENG,MOONWALK,GALATIA,Level,TYPE OF VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,177.52841086472273,25.888031174653406,92.98223974561634,6.987310510416461,320.28759489033814,27.4012681104528,24.37479423885401,naia,1.1321006782242022,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,24.07127121223613,482.089458595814,134.22291146399925,,1,26.960259441032058,moonwalk,7
83.0,2022,2022-10-29,10,29,October,14.48,121.02,STS PAENG,MOONWALK,HAISE 2,Level,LIGHT VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,175.22130408627982,25.8343613933845,92.9224327252978,6.917848727413726,321.6124654658316,27.401974376105528,24.266748410663475,naia,3.19974792175677,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,24.00591708577802,480.5707193460466,133.60861607408737,,1,26.899661053883506,moonwalk,7
84.0,2022,2022-10-29,10,29,October,14.50724103,121.0344902,STS PAENG,MERVILLE,SITIO WELLA,LEVEL,LIGHT VEHICLE NOT PASSABLE TO,48,2,1,0,0,0,0,0,0,0,174.18438196877688,25.812691276751885,92.90914552254976,6.882923722555586,322.1667135489271,27.39953224258245,24.22585031092132,naia,3.213875294750586,,,,,,,210.0,276.05,70.0,39.43571428571429,178.0,178.0,32.0,0.0,2,79.0,77.0,23.98235090160392,479.9536902321759,133.34420808007627,,1,26.875476981960315,merville,6
85.0,2022,2022-10-30,10,30,October,14.4953319,121.0253154,STS PAENG,MERVILLE,SITIO TUYUAN EVACOM,Level,LIGHT VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,6.500226155299469,27.733204283413823,81.94506165586435,3.9786959020251564,127.51250568520639,30.236760006953958,25.229648559873695,naia,2.4466534459245226,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.72599134919027,165.1138231863302,55.880553335507344,,0,28.70175687721389,merville,6
87.0,2022,2022-10-30,10,30,,14.48380721,120.9947401,,DIONISIO,SM SUCAT SITIO,,PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,6.4711319909780745,27.734923330819367,81.91645763609259,3.9900744823601704,127.01990007577332,30.241132890924955,25.228713770713778,naia,2.5609834974853776,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.719466720693404,164.7378075469899,55.776221211864666,,0,28.70290094662151,dionisio,2
88.0,2022,2022-10-30,10,30,October,14.48,121.02,STS PAENG,DIONISIO,KALAYAAN GATCHALIAN,Level,TYPE OF VEHICLE NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,6.499565646166739,27.74555918825734,81.9239607245925,3.9710882431765477,126.57763145778392,30.25050114000995,25.24061723650473,naia,3.19974792175677,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.730261012206512,165.06409124985808,55.90300411652403,,0,28.714796303780766,dionisio,2
89.0,2022,2022-10-30,10,30,October,14.47612495,120.9946395,STS PAENG,DIONISIO,PHASE 2C STO NIÑO ST. BARIO MAGANDA,Level,ALL TYPES OF VEHICLES NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,6.4658924129810025,27.751432641710643,81.88440532178669,3.9817771137787217,125.71620703396425,30.259864263348074,25.243001020073216,naia,3.358702739275959,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.724095586940958,164.61590237042677,55.78995302505831,,0,28.7202242670617,dionisio,2
90.0,2022,2022-10-30,10,30,October,14.47785306,120.9928442,STS PAENG,DIONISIO,PHASE 3 GREENHILLS DIAMOND ST,Level,ALL TYPES OF VEHICLES NOT PASSABLE TO,114,3,1,0,0,0,0,0,0,0,6.463023047222639,27.74982346487675,81.8845380015787,3.9840353488974767,125.80102822452672,30.258325312927617,25.24132161682588,naia,3.248819741188621,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.722814740468007,164.58469237635617,55.77605088737115,,0,28.71845763696121,dionisio,2
91.0,2022,2022-10-30,10,30,October,14.47281565,120.9980247,STS PAENG,DIONISIO,BERNABE PHASE 3 PNHS MAIN SAN,Level,ALL TYPES OF VEHICLES NOT PASSABLE TO,94,3,1,0,0,0,0,0,0,0,6.47121062126414,27.75577970324392,81.88189346963712,3.976720087349554,125.45665502250787,30.26422807660634,25.247331329881494,naia,3.6185755657279977,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.726957968277347,164.66915916548766,55.81845646266709,,0,28.724940447497723,dionisio,2
92.0,2022,2022-10-30,10,30,October,14.47866393,120.9983473,STS PAENG,DIONISIO,DIONISIO (NORTHBOUND),Level Above,ALL TYPES OF VEHICLES NOT PASSABLE TO,20,1,1,0,0,0,0,0,0,0,6.4735914936097085,27.742339204419334,81.90631970507137,3.9842833530199844,126.4944533386713,30.249138490200153,25.235539918638512,naia,2.9760308739139063,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.722729042437052,164.7443788847877,55.80026617604422,,0,28.710793694938122,dionisio,2
93.0,2022,2022-10-30,10,30,October,14.47973091,121.0001216,STS PAENG,DIONISIO,KAYTALISE REDEMPTORIST,Level Half-,ALL TYPES OF VEHICLES,114,3,1,0,0,0,0,0,0,0,6.476806623578495,27.738737562543886,81.91514604109605,3.9852049207457916,126.80476560393979,30.24487626362726,25.23259886146051,naia,2.820813177408554,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.72222738431419,164.79736418063578,55.8049525262674,,0,28.70706235431578,dionisio,2
94.0,2022,2022-10-30,10,30,October,14.53223104,120.9958087,STS PAENG,BACLARAN,ROAD BAGONG SIKAT,Level,NOT PASSABLE TO LIGHT VEHICLE,20,1,1,0,0,0,0,0,0,0,6.224356383243715,27.827219072372888,81.54478739053627,4.036951778480326,117.01302436258027,30.364305483776473,25.29013266096929,naia,3.209081323518572,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.691646629265232,161.25140426265764,55.027161094364445,,0,28.794721539251945,baclaran,1
95.0,2022,2022-10-30,10,30,October,14.48,121.02,STS PAENG,BACLARAN,TABING ILOG AREA 4 BAGONG ILOG,Level,PASSABLE TO ANY TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,6.499565646166739,27.74555918825734,81.9239607245925,3.9710882431765477,126.57763145778392,30.25050114000995,25.24061723650473,naia,3.19974792175677,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.730261012206512,165.06409124985808,55.90300411652403,,0,28.714796303780766,baclaran,1
96.0,2022,2022-10-30,10,30,October,14.53147133,120.9969827,STS PAENG,BACLARAN,STREET BAGONG,Level,TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,6.256823782469482,27.81675911307225,81.59089186423712,4.0297093458839095,118.20336380044941,30.349964371806617,25.28355385433788,naia,3.092055256279873,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.695941848082107,161.70843478755353,55.13120979878614,,0,28.784419423056775,baclaran,1
97.0,2022,2022-10-30,10,30,October,14.48,121.02,STS PAENG,BACLARAN,SILANG STREET,Level,TYPE OF VEHICLE PASSABLE TO ANY,20,1,1,0,0,0,0,0,0,0,6.499565646166739,27.74555918825734,81.9239607245925,3.9710882431765477,126.57763145778392,30.25050114000995,25.24061723650473,naia,3.19974792175677,,,,,,,216.5,281.55,72.16666666666667,40.221428571428575,178.0,178.0,178.0,32.0,3,84.0,93.0,22.730261012206512,165.06409124985808,55.90300411652403,,0,28.714796303780766,baclaran,1
